report_date,report_begin_date,report_end_date,year,month,commodity,group,region,price_min,price_max,price_Unit,report_narrative,commodity_narrative
06/26/2000,06/26/2000,06/30/2000,2000,6,Cream,Class II,Midwest,1.565,1.6591,Dollars per Pound,,
07/03/2000,07/03/2000,07/07/2000,2000,7,Cream,Class II,Midwest,1.6229,1.6826,Dollars per Pound,,
07/10/2000,07/10/2000,07/14/2000,2000,7,Cream,Class II,Midwest,1.6806,1.7419,Dollars per Pound,,
07/17/2000,07/17/2000,07/21/2000,2000,7,Cream,Class II,Midwest,1.6245,1.6838,Dollars per Pound,,
07/24/2000,07/24/2000,07/28/2000,2000,7,Cream,Class II,Midwest,1.5961,1.6536,Dollars per Pound,,
07/31/2000,07/31/2000,08/04/2000,2000,7,Cream,Class II,Midwest,1.5824,1.6748,Dollars per Pound,,
08/07/2000,08/07/2000,08/11/2000,2000,8,Cream,Class II,Midwest,1.6507,1.7158,Dollars per Pound,,
08/14/2000,08/14/2000,08/18/2000,2000,8,Cream,Class II,Midwest,1.667,1.7328,Dollars per Pound,,
08/21/2000,08/21/2000,08/25/2000,2000,8,Cream,Class II,Midwest,1.6566,1.7338,Dollars per Pound,,
08/28/2000,08/28/2000,09/01/2000,2000,8,Cream,Class II,Midwest,1.5998,1.742,Dollars per Pound,,
09/04/2000,09/04/2000,09/08/2000,2000,9,Cream,Class II,Midwest,1.6245,1.7689,Dollars per Pound,,
09/11/2000,09/11/2000,09/15/2000,2000,9,Cream,Class II,Midwest,1.559,1.6851,Dollars per Pound,,
09/18/2000,09/18/2000,09/22/2000,2000,9,Cream,Class II,Midwest,1.5821,1.6984,Dollars per Pound,,
09/25/2000,09/25/2000,09/29/2000,2000,9,Cream,Class II,Midwest,1.6207,1.7399,Dollars per Pound,,
10/02/2000,10/02/2000,10/06/2000,2000,10,Cream,Class II,Midwest,1.5835,1.7016,Dollars per Pound,,
10/09/2000,10/09/2000,10/13/2000,2000,10,Cream,Class II,Midwest,1.5454,1.6262,Dollars per Pound,,
10/16/2000,10/16/2000,10/20/2000,2000,10,Cream,Class II,Midwest,1.5151,1.5835,Dollars per Pound,,
10/23/2000,10/23/2000,10/27/2000,2000,10,Cream,Class II,Midwest,1.5092,1.5892,Dollars per Pound,,
10/30/2000,10/30/2000,11/03/2000,2000,10,Cream,Class II,Midwest,1.5081,1.6109,Dollars per Pound,,
11/06/2000,11/06/2000,11/10/2000,2000,11,Cream,Class II,Midwest,1.5318,1.6873,Dollars per Pound,,
11/13/2000,11/13/2000,11/17/2000,2000,11,Cream,Class II,Midwest,2.1341,2.531,Dollars per Pound,,
11/20/2000,11/20/2000,11/24/2000,2000,11,Cream,Class II,Midwest,2.4233,2.5848,Dollars per Pound,,
11/27/2000,11/27/2000,12/01/2000,2000,11,Cream,Class II,Midwest,2.3335,2.513,Dollars per Pound,,
12/04/2000,12/04/2000,12/08/2000,2000,12,Cream,Class II,Midwest,2.4739,2.5655,Dollars per Pound,,
12/11/2000,12/11/2000,12/15/2000,2000,12,Cream,Class II,Midwest,2.1984,2.4045,Dollars per Pound,,
12/18/2000,12/18/2000,12/22/2000,2000,12,Cream,Class II,Midwest,1.61,1.75,Dollars per Pound,,
12/25/2000,12/25/2000,12/29/2000,2000,12,Cream,Class II,Midwest,1.4614,1.5984,Dollars per Pound,,
01/01/2001,01/01/2001,01/05/2001,2001,1,Cream,Class II,Midwest,1.4464,1.582,Dollars per Pound,,
01/08/2001,01/08/2001,01/12/2001,2001,1,Cream,Class II,Midwest,1.4966,1.5533,Dollars per Pound,,
01/15/2001,01/15/2001,01/19/2001,2001,1,Cream,Class II,Midwest,1.583,1.6943,Dollars per Pound,,
01/22/2001,01/22/2001,01/26/2001,2001,1,Cream,Class II,Midwest,1.6012,1.6882,Dollars per Pound,,
01/29/2001,01/29/2001,02/02/2001,2001,1,Cream,Class II,Midwest,1.7105,1.7623,Dollars per Pound,,
02/05/2001,02/05/2001,02/09/2001,2001,2,Cream,Class II,Midwest,1.7167,1.8099,Dollars per Pound,,
02/12/2001,02/12/2001,02/16/2001,2001,2,Cream,Class II,Midwest,1.7085,1.7873,Dollars per Pound,,
02/19/2001,02/19/2001,02/23/2001,2001,2,Cream,Class II,Midwest,1.7593,1.827,Dollars per Pound,,
02/26/2001,02/26/2001,03/02/2001,2001,2,Cream,Class II,Midwest,1.9062,1.9795,Dollars per Pound,,
03/05/2001,03/05/2001,03/09/2001,2001,3,Cream,Class II,Midwest,1.9285,2.0261,Dollars per Pound,,
03/12/2001,03/12/2001,03/16/2001,2001,3,Cream,Class II,Midwest,1.9339,2.0468,Dollars per Pound,,
03/19/2001,03/19/2001,03/23/2001,2001,3,Cream,Class II,Midwest,1.951,2.0497,Dollars per Pound,,
03/26/2001,03/26/2001,03/30/2001,2001,3,Cream,Class II,Midwest,2.0731,2.1941,Dollars per Pound,,
04/02/2001,04/02/2001,04/06/2001,2001,4,Cream,Class II,Midwest,2.1366,2.2868,Dollars per Pound,,
04/09/2001,04/09/2001,04/13/2001,2001,4,Cream,Class II,Midwest,2.1715,2.3061,Dollars per Pound,,
04/16/2001,04/16/2001,04/20/2001,2001,4,Cream,Class II,Midwest,2.2011,2.3035,Dollars per Pound,,
04/23/2001,04/23/2001,04/27/2001,2001,4,Cream,Class II,Midwest,2.4123,2.5245,Dollars per Pound,,
04/30/2001,04/30/2001,05/04/2001,2001,4,Cream,Class II,Midwest,2.513,2.6505,Dollars per Pound,,
05/07/2001,05/07/2001,05/11/2001,2001,5,Cream,Class II,Midwest,2.3768,2.4134,Dollars per Pound,,
05/14/2001,05/14/2001,05/18/2001,2001,5,Cream,Class II,Midwest,2.429,2.5032,Dollars per Pound,,
05/21/2001,05/21/2001,05/25/2001,2001,5,Cream,Class II,Midwest,2.4003,2.5515,Dollars per Pound,,
05/28/2001,05/28/2001,06/01/2001,2001,5,Cream,Class II,Midwest,2.4257,2.5785,Dollars per Pound,,
06/04/2001,06/04/2001,06/08/2001,2001,6,Cream,Class II,Midwest,2.4798,2.5751,Dollars per Pound,,
06/11/2001,06/11/2001,06/15/2001,2001,6,Cream,Class II,Midwest,2.555,2.6531,Dollars per Pound,,
06/18/2001,06/18/2001,06/22/2001,2001,6,Cream,Class II,Midwest,2.5882,2.6871,Dollars per Pound,,
06/25/2001,06/25/2001,06/29/2001,2001,6,Cream,Class II,Midwest,2.6233,2.7434,Dollars per Pound,,
07/02/2001,07/02/2001,07/06/2001,2001,7,Cream,Class II,Midwest,2.6087,2.7492,Dollars per Pound,,
07/09/2001,07/09/2001,07/13/2001,2001,7,Cream,Class II,Midwest,2.5545,2.6921,Dollars per Pound,,
07/16/2001,07/16/2001,07/20/2001,2001,7,Cream,Class II,Midwest,2.4024,2.4934,Dollars per Pound,,
07/23/2001,07/23/2001,07/27/2001,2001,7,Cream,Class II,Midwest,2.4436,2.538,Dollars per Pound,,
07/30/2001,07/30/2001,08/03/2001,2001,7,Cream,Class II,Midwest,2.6055,2.6933,Dollars per Pound,,
08/06/2001,08/06/2001,08/10/2001,2001,8,Cream,Class II,Midwest,2.6257,2.7244,Dollars per Pound,,
08/13/2001,08/13/2001,08/17/2001,2001,8,Cream,Class II,Midwest,2.6689,2.7692,Dollars per Pound,,
08/20/2001,08/20/2001,08/24/2001,2001,8,Cream,Class II,Midwest,2.6823,2.8886,Dollars per Pound,,
08/27/2001,08/27/2001,08/31/2001,2001,8,Cream,Class II,Midwest,2.8005,3.0159,Dollars per Pound,,
09/03/2001,09/03/2001,09/07/2001,2001,9,Cream,Class II,Midwest,2.9812,3.0916,Dollars per Pound,,
09/10/2001,09/10/2001,09/14/2001,2001,9,Cream,Class II,Midwest,2.873,3.0719,Dollars per Pound,,
09/17/2001,09/17/2001,09/21/2001,2001,9,Cream,Class II,Midwest,2.8389,3.0355,Dollars per Pound,,
09/24/2001,09/24/2001,09/28/2001,2001,9,Cream,Class II,Midwest,2.4428,2.8677,Dollars per Pound,,
10/01/2001,10/01/2001,10/05/2001,2001,10,Cream,Class II,Midwest,2.0709,2.4311,Dollars per Pound,,
10/08/2001,10/08/2001,10/12/2001,2001,10,Cream,Class II,Midwest,1.8937,2.1242,Dollars per Pound,,
10/15/2001,10/15/2001,10/19/2001,2001,10,Cream,Class II,Midwest,1.869,1.9283,Dollars per Pound,,
10/22/2001,10/22/2001,10/26/2001,2001,10,Cream,Class II,Midwest,1.591,1.8163,Dollars per Pound,,
10/29/2001,10/29/2001,11/02/2001,2001,10,Cream,Class II,Midwest,1.517,1.8331,Dollars per Pound,,
11/05/2001,11/05/2001,11/09/2001,2001,11,Cream,Class II,Midwest,1.53,1.734,Dollars per Pound,,
11/12/2001,11/12/2001,11/16/2001,2001,11,Cream,Class II,Midwest,1.582,1.7929,Dollars per Pound,,
11/19/2001,11/19/2001,11/23/2001,2001,11,Cream,Class II,Midwest,1.7315,1.8689,Dollars per Pound,,
11/26/2001,11/26/2001,11/30/2001,2001,11,Cream,Class II,Midwest,1.7373,1.8752,Dollars per Pound,,
12/03/2001,12/03/2001,12/07/2001,2001,12,Cream,Class II,Midwest,1.6626,1.7369,Dollars per Pound,,
12/10/2001,12/10/2001,12/14/2001,2001,12,Cream,Class II,Midwest,1.5304,1.7296,Dollars per Pound,,
12/17/2001,12/17/2001,12/21/2001,2001,12,Cream,Class II,Midwest,1.487,1.7101,Dollars per Pound,,
12/24/2001,12/24/2001,12/28/2001,2001,12,Cream,Class II,Midwest,1.577,1.8267,Dollars per Pound,,
12/31/2001,12/31/2001,01/04/2002,2001,12,Cream,Class II,Midwest,1.608,1.7822,Dollars per Pound,,
01/07/2002,01/07/2002,01/11/2002,2002,1,Cream,Class II,Midwest,1.647,1.809,Dollars per Pound,,
01/14/2002,01/14/2002,01/18/2002,2002,1,Cream,Class II,Midwest,1.7702,1.8247,Dollars per Pound,,
01/21/2002,01/21/2002,01/25/2002,2002,1,Cream,Class II,Midwest,1.6674,1.804,Dollars per Pound,,
01/28/2002,01/28/2002,02/01/2002,2002,1,Cream,Class II,Midwest,1.6469,1.7259,Dollars per Pound,,
02/04/2002,02/04/2002,02/08/2002,2002,2,Cream,Class II,Midwest,1.426,1.6746,Dollars per Pound,,
02/11/2002,02/11/2002,02/15/2002,2002,2,Cream,Class II,Midwest,1.387,1.5939,Dollars per Pound,,
02/18/2002,02/18/2002,02/22/2002,2002,2,Cream,Class II,Midwest,1.501,1.626,Dollars per Pound,,
02/25/2002,02/25/2002,03/01/2002,2002,2,Cream,Class II,Midwest,1.4523,1.6013,Dollars per Pound,,
03/04/2002,03/04/2002,03/08/2002,2002,3,Cream,Class II,Midwest,1.4895,1.6147,Dollars per Pound,,
03/11/2002,03/11/2002,03/15/2002,2002,3,Cream,Class II,Midwest,1.515,1.6539,Dollars per Pound,,
03/18/2002,03/18/2002,03/22/2002,2002,3,Cream,Class II,Midwest,1.5573,1.6694,Dollars per Pound,,
03/25/2002,03/25/2002,03/29/2002,2002,3,Cream,Class II,Midwest,1.5469,1.6211,Dollars per Pound,,
04/01/2002,04/01/2002,04/05/2002,2002,4,Cream,Class II,Midwest,1.5252,1.5867,Dollars per Pound,,
04/08/2002,04/08/2002,04/12/2002,2002,4,Cream,Class II,Midwest,1.5068,1.5925,Dollars per Pound,,
04/15/2002,04/15/2002,04/19/2002,2002,4,Cream,Class II,Midwest,1.394,1.5102,Dollars per Pound,,
04/22/2002,04/22/2002,04/26/2002,2002,4,Cream,Class II,Midwest,1.388,1.4921,Dollars per Pound,,
04/29/2002,04/29/2002,05/03/2002,2002,4,Cream,Class II,Midwest,1.3976,1.49,Dollars per Pound,,
05/06/2002,05/06/2002,05/10/2002,2002,5,Cream,Class II,Midwest,1.3459,1.4105,Dollars per Pound,,
05/13/2002,05/13/2002,05/17/2002,2002,5,Cream,Class II,Midwest,1.2771,1.3394,Dollars per Pound,,
05/20/2002,05/20/2002,05/24/2002,2002,5,Cream,Class II,Midwest,1.236,1.4509,Dollars per Pound,,
05/27/2002,05/27/2002,05/31/2002,2002,5,Cream,Class II,Midwest,1.2896,1.3728,Dollars per Pound,,
06/03/2002,06/03/2002,06/07/2002,2002,6,Cream,Class II,Midwest,1.3557,1.4305,Dollars per Pound,,
06/10/2002,06/10/2002,06/14/2002,2002,6,Cream,Class II,Midwest,1.4026,1.4684,Dollars per Pound,,
06/17/2002,06/17/2002,06/21/2002,2002,6,Cream,Class II,Midwest,1.3173,1.4186,Dollars per Pound,,
06/24/2002,06/24/2002,06/28/2002,2002,6,Cream,Class II,Midwest,1.3185,1.4199,Dollars per Pound,,
07/01/2002,07/01/2002,07/05/2002,2002,7,Cream,Class II,Midwest,1.3199,1.4665,Dollars per Pound,,
07/08/2002,07/08/2002,07/12/2002,2002,7,Cream,Class II,Midwest,1.3035,1.463,Dollars per Pound,,
07/15/2002,07/15/2002,07/19/2002,2002,7,Cream,Class II,Midwest,1.3333,1.4129,Dollars per Pound,,
07/22/2002,07/22/2002,07/26/2002,2002,7,Cream,Class II,Midwest,1.3274,1.4389,Dollars per Pound,,
07/29/2002,07/29/2002,08/02/2002,2002,7,Cream,Class II,Midwest,1.3745,1.4899,Dollars per Pound,,
08/05/2002,08/05/2002,08/09/2002,2002,8,Cream,Class II,Midwest,1.4047,1.5218,Dollars per Pound,,
08/12/2002,08/12/2002,08/16/2002,2002,8,Cream,Class II,Midwest,1.2959,1.4244,Dollars per Pound,,
08/19/2002,08/19/2002,08/23/2002,2002,8,Cream,Class II,Midwest,1.3169,1.4137,Dollars per Pound,,
08/26/2002,08/26/2002,08/30/2002,2002,8,Cream,Class II,Midwest,1.2566,1.4004,Dollars per Pound,,
09/02/2002,09/02/2002,09/06/2002,2002,9,Cream,Class II,Midwest,1.2511,1.3943,Dollars per Pound,,
09/09/2002,09/09/2002,09/13/2002,2002,9,Cream,Class II,Midwest,1.2298,1.3706,Dollars per Pound,,
09/16/2002,09/16/2002,09/20/2002,2002,9,Cream,Class II,Midwest,1.2133,1.3626,Dollars per Pound,,
09/23/2002,09/23/2002,09/27/2002,2002,9,Cream,Class II,Midwest,1.3123,1.4406,Dollars per Pound,,
09/30/2002,09/30/2002,10/04/2002,2002,9,Cream,Class II,Midwest,1.2762,1.4333,Dollars per Pound,,
10/07/2002,10/07/2002,10/11/2002,2002,10,Cream,Class II,Midwest,1.3144,1.4429,Dollars per Pound,,
10/14/2002,10/14/2002,10/18/2002,2002,10,Cream,Class II,Midwest,1.3566,1.4892,Dollars per Pound,,
10/21/2002,10/21/2002,10/25/2002,2002,10,Cream,Class II,Midwest,1.3642,1.5017,Dollars per Pound,,
10/28/2002,10/28/2002,11/01/2002,2002,10,Cream,Class II,Midwest,1.412,1.4744,Dollars per Pound,,
11/04/2002,11/04/2002,11/08/2002,2002,11,Cream,Class II,Midwest,1.3216,1.4455,Dollars per Pound,,
11/11/2002,11/11/2002,11/15/2002,2002,11,Cream,Class II,Midwest,1.2943,1.3946,Dollars per Pound,,
11/18/2002,11/18/2002,11/22/2002,2002,11,Cream,Class II,Midwest,1.3055,1.3958,Dollars per Pound,,
11/25/2002,11/25/2002,11/29/2002,2002,11,Cream,Class II,Midwest,1.3553,1.5179,Dollars per Pound,,
12/02/2002,12/02/2002,12/06/2002,2002,12,Cream,Class II,Midwest,1.3733,1.5505,Dollars per Pound,,
12/09/2002,12/09/2002,12/13/2002,2002,12,Cream,Class II,Midwest,1.3764,1.5096,Dollars per Pound,,
12/16/2002,12/16/2002,12/20/2002,2002,12,Cream,Class II,Midwest,1.3107,1.4996,Dollars per Pound,,
12/23/2002,12/23/2002,12/27/2002,2002,12,Cream,Class II,Midwest,1.3624,1.5075,Dollars per Pound,,
12/30/2002,12/30/2002,01/03/2003,2002,12,Cream,Class II,Midwest,1.368,1.5048,Dollars per Pound,,
01/06/2003,01/06/2003,01/10/2003,2003,1,Cream,Class II,Midwest,1.4156,1.5629,Dollars per Pound,,
01/13/2003,01/13/2003,01/17/2003,2003,1,Cream,Class II,Midwest,1.3781,1.4443,Dollars per Pound,,
01/20/2003,01/20/2003,01/24/2003,2003,1,Cream,Class II,Midwest,1.2783,1.4179,Dollars per Pound,,
01/27/2003,01/27/2003,01/31/2003,2003,1,Cream,Class II,Midwest,1.3589,1.4445,Dollars per Pound,,
02/03/2003,02/03/2003,02/07/2003,2003,2,Cream,Class II,Midwest,1.3919,1.445,Dollars per Pound,,
02/10/2003,02/10/2003,02/14/2003,2003,2,Cream,Class II,Midwest,1.3699,1.4327,Dollars per Pound,,
02/17/2003,02/17/2003,02/21/2003,2003,2,Cream,Class II,Midwest,1.276,1.4036,Dollars per Pound,,
02/24/2003,02/24/2003,02/28/2003,2003,2,Cream,Class II,Midwest,1.218,1.3398,Dollars per Pound,,
03/03/2003,03/03/2003,03/07/2003,2003,3,Cream,Class II,Midwest,1.2968,1.3688,Dollars per Pound,,
03/10/2003,03/10/2003,03/14/2003,2003,3,Cream,Class II,Midwest,1.3594,1.4355,Dollars per Pound,,
03/17/2003,03/17/2003,03/21/2003,2003,3,Cream,Class II,Midwest,1.3656,1.4858,Dollars per Pound,,
03/24/2003,03/24/2003,03/28/2003,2003,3,Cream,Class II,Midwest,1.315,1.4355,Dollars per Pound,,
03/31/2003,03/31/2003,04/04/2003,2003,3,Cream,Class II,Midwest,1.3635,1.4508,Dollars per Pound,,
04/07/2003,04/07/2003,04/11/2003,2003,4,Cream,Class II,Midwest,1.3288,1.4486,Dollars per Pound,,
04/14/2003,04/14/2003,04/18/2003,2003,4,Cream,Class II,Midwest,1.3755,1.4847,Dollars per Pound,,
04/21/2003,04/21/2003,04/25/2003,2003,4,Cream,Class II,Midwest,1.3704,1.4471,Dollars per Pound,,
04/28/2003,04/28/2003,05/02/2003,2003,4,Cream,Class II,Midwest,1.3656,1.4421,Dollars per Pound,,
05/05/2003,05/05/2003,05/09/2003,2003,5,Cream,Class II,Midwest,1.3444,1.4637,Dollars per Pound,,
05/12/2003,05/12/2003,05/16/2003,2003,5,Cream,Class II,Midwest,1.3506,1.4377,Dollars per Pound,,
05/19/2003,05/19/2003,05/23/2003,2003,5,Cream,Class II,Midwest,1.3485,1.4355,Dollars per Pound,,
05/26/2003,05/26/2003,05/30/2003,2003,5,Cream,Class II,Midwest,1.3349,1.4553,Dollars per Pound,,
06/02/2003,06/02/2003,06/06/2003,2003,6,Cream,Class II,Midwest,1.4097,1.4647,Dollars per Pound,,
06/09/2003,06/09/2003,06/13/2003,2003,6,Cream,Class II,Midwest,1.4498,1.4827,Dollars per Pound,,
06/16/2003,06/16/2003,06/20/2003,2003,6,Cream,Class II,Midwest,1.4297,1.5516,Dollars per Pound,,
06/23/2003,06/23/2003,06/27/2003,2003,6,Cream,Class II,Midwest,1.5008,1.6128,Dollars per Pound,,
06/30/2003,06/30/2003,07/04/2003,2003,6,Cream,Class II,Midwest,1.5592,1.6662,Dollars per Pound,,
07/07/2003,07/07/2003,07/11/2003,2003,7,Cream,Class II,Midwest,1.5873,1.678,Dollars per Pound,,
07/14/2003,07/14/2003,07/18/2003,2003,7,Cream,Class II,Midwest,1.575,1.7267,Dollars per Pound,,
07/21/2003,07/21/2003,07/25/2003,2003,7,Cream,Class II,Midwest,1.6392,1.8213,Dollars per Pound,,
07/28/2003,07/28/2003,08/01/2003,2003,7,Cream,Class II,Midwest,1.7104,1.857,Dollars per Pound,,
08/04/2003,08/04/2003,08/08/2003,2003,8,Cream,Class II,Midwest,1.6958,1.83,Dollars per Pound,,
08/11/2003,08/11/2003,08/15/2003,2003,8,Cream,Class II,Midwest,1.6358,1.8418,Dollars per Pound,,
08/18/2003,08/18/2003,08/22/2003,2003,8,Cream,Class II,Midwest,1.5912,1.755,Dollars per Pound,,
08/25/2003,08/25/2003,08/29/2003,2003,8,Cream,Class II,Midwest,1.5824,1.743,Dollars per Pound,,
09/01/2003,09/01/2003,09/05/2003,2003,9,Cream,Class II,Midwest,1.4436,1.7278,Dollars per Pound,,
09/08/2003,09/08/2003,09/12/2003,2003,9,Cream,Class II,Midwest,1.5681,1.7613,Dollars per Pound,,
09/15/2003,09/15/2003,09/19/2003,2003,9,Cream,Class II,Midwest,1.6077,1.7766,Dollars per Pound,,
09/22/2003,09/22/2003,09/26/2003,2003,9,Cream,Class II,Midwest,1.6422,1.8148,Dollars per Pound,,
09/29/2003,09/29/2003,10/03/2003,2003,9,Cream,Class II,Midwest,1.5771,1.7431,Dollars per Pound,,
10/06/2003,10/06/2003,10/10/2003,2003,10,Cream,Class II,Midwest,1.5565,1.7334,Dollars per Pound,,
10/13/2003,10/13/2003,10/17/2003,2003,10,Cream,Class II,Midwest,1.5383,1.7158,Dollars per Pound,,
10/20/2003,10/20/2003,10/24/2003,2003,10,Cream,Class II,Midwest,1.5136,1.6555,Dollars per Pound,,
10/27/2003,10/27/2003,10/31/2003,2003,10,Cream,Class II,Midwest,1.5902,1.6614,Dollars per Pound,,
11/03/2003,11/03/2003,11/07/2003,2003,11,Cream,Class II,Midwest,1.6314,1.6671,Dollars per Pound,,
11/10/2003,11/10/2003,11/14/2003,2003,11,Cream,Class II,Midwest,1.6433,1.7148,Dollars per Pound,,
11/17/2003,11/17/2003,11/21/2003,2003,11,Cream,Class II,Midwest,1.6392,1.6999,Dollars per Pound,,
11/24/2003,11/24/2003,11/28/2003,2003,11,Cream,Class II,Midwest,1.5851,1.7051,Dollars per Pound,,
12/01/2003,12/01/2003,12/05/2003,2003,12,Cream,Class II,Midwest,1.6259,1.7726,Dollars per Pound,,
12/08/2003,12/08/2003,12/12/2003,2003,12,Cream,Class II,Midwest,1.6943,1.8064,Dollars per Pound,,
12/15/2003,12/15/2003,12/19/2003,2003,12,Cream,Class II,Midwest,1.7526,1.8415,Dollars per Pound,,
12/22/2003,12/22/2003,12/26/2003,2003,12,Cream,Class II,Midwest,1.808,1.8776,Dollars per Pound,,
12/29/2003,12/29/2003,01/02/2004,2003,12,Cream,Class II,Midwest,1.5281,1.6576,Dollars per Pound,,
01/05/2004,01/05/2004,01/09/2004,2004,1,Cream,Class II,Midwest,1.632,1.8765,Dollars per Pound,,
01/12/2004,01/12/2004,01/16/2004,2004,1,Cream,Class II,Midwest,1.671,1.9495,Dollars per Pound,,
01/19/2004,01/19/2004,01/23/2004,2004,1,Cream,Class II,Midwest,1.7598,1.9554,Dollars per Pound,,
01/26/2004,01/26/2004,01/30/2004,2004,1,Cream,Class II,Midwest,1.7515,1.998,Dollars per Pound,,
02/02/2004,02/02/2004,02/06/2004,2004,2,Cream,Class II,Midwest,1.9152,2.0216,Dollars per Pound,,
02/09/2004,02/09/2004,02/13/2004,2004,2,Cream,Class II,Midwest,1.9948,2.0745,Dollars per Pound,,
02/16/2004,02/16/2004,02/20/2004,2004,2,Cream,Class II,Midwest,2.076,2.1923,Dollars per Pound,,
02/23/2004,02/23/2004,02/27/2004,2004,2,Cream,Class II,Midwest,2.353,2.4435,Dollars per Pound,,
03/01/2004,03/01/2004,03/05/2004,2004,3,Cream,Class II,Midwest,2.4002,2.4365,Dollars per Pound,,
03/08/2004,03/08/2004,03/12/2004,2004,3,Cream,Class II,Midwest,2.601,2.8011,Dollars per Pound,,
03/15/2004,03/15/2004,03/19/2004,2004,3,Cream,Class II,Midwest,2.7582,2.9704,Dollars per Pound,,
03/22/2004,03/22/2004,03/26/2004,2004,3,Cream,Class II,Midwest,2.8298,3.0509,Dollars per Pound,,
03/29/2004,03/29/2004,04/02/2004,2004,3,Cream,Class II,Midwest,3.015,3.149,Dollars per Pound,,
04/05/2004,04/05/2004,04/09/2004,2004,4,Cream,Class II,Midwest,2.8612,2.9026,Dollars per Pound,,
04/12/2004,04/12/2004,04/16/2004,2004,4,Cream,Class II,Midwest,2.884,2.9908,Dollars per Pound,,
04/19/2004,04/19/2004,04/23/2004,2004,4,Cream,Class II,Midwest,3.139,3.2795,Dollars per Pound,,
04/26/2004,04/26/2004,04/30/2004,2004,4,Cream,Class II,Midwest,3.114,3.2294,Dollars per Pound,,
05/03/2004,05/03/2004,05/07/2004,2004,5,Cream,Class II,Midwest,2.8778,2.9844,Dollars per Pound,,
05/10/2004,05/10/2004,05/14/2004,2004,5,Cream,Class II,Midwest,2.7327,2.9048,Dollars per Pound,,
05/17/2004,05/17/2004,05/21/2004,2004,5,Cream,Class II,Midwest,2.6094,2.8808,Dollars per Pound,,
05/24/2004,05/24/2004,05/28/2004,2004,5,Cream,Class II,Midwest,2.4936,2.7821,Dollars per Pound,,
05/31/2004,05/31/2004,06/04/2004,2004,5,Cream,Class II,Midwest,2.3247,2.4354,Dollars per Pound,,
06/07/2004,06/07/2004,06/11/2004,2004,6,Cream,Class II,Midwest,2.442,2.516,Dollars per Pound,,
06/14/2004,06/14/2004,06/18/2004,2004,6,Cream,Class II,Midwest,2.6703,2.709,Dollars per Pound,,
06/21/2004,06/21/2004,06/25/2004,2004,6,Cream,Class II,Midwest,2.772,2.8746,Dollars per Pound,,
06/28/2004,06/28/2004,07/02/2004,2004,6,Cream,Class II,Midwest,2.5549,2.6117,Dollars per Pound,,
07/05/2004,07/05/2004,07/09/2004,2004,7,Cream,Class II,Midwest,2.5414,2.6355,Dollars per Pound,,
07/12/2004,07/12/2004,07/16/2004,2004,7,Cream,Class II,Midwest,2.4197,2.6058,Dollars per Pound,,
07/19/2004,07/19/2004,07/23/2004,2004,7,Cream,Class II,Midwest,2.263,2.4371,Dollars per Pound,,
07/26/2004,07/26/2004,07/30/2004,2004,7,Cream,Class II,Midwest,2.2033,2.3703,Dollars per Pound,,
08/02/2004,08/02/2004,08/06/2004,2004,8,Cream,Class II,Midwest,2.2451,2.4151,Dollars per Pound,,
08/09/2004,08/09/2004,08/13/2004,2004,8,Cream,Class II,Midwest,2.0379,2.1595,Dollars per Pound,,
08/16/2004,08/16/2004,08/20/2004,2004,8,Cream,Class II,Midwest,1.9728,2.17,Dollars per Pound,,
08/23/2004,08/23/2004,08/27/2004,2004,8,Cream,Class II,Midwest,1.9744,2.2058,Dollars per Pound,,
08/30/2004,08/30/2004,09/03/2004,2004,8,Cream,Class II,Midwest,1.9744,2.1904,Dollars per Pound,,
09/06/2004,09/06/2004,09/10/2004,2004,9,Cream,Class II,Midwest,2.2013,2.3368,Dollars per Pound,,
09/13/2004,09/13/2004,09/17/2004,2004,9,Cream,Class II,Midwest,2.2718,2.4116,Dollars per Pound,,
09/20/2004,09/20/2004,09/24/2004,2004,9,Cream,Class II,Midwest,2.2863,2.4553,Dollars per Pound,,
09/27/2004,09/27/2004,10/01/2004,2004,9,Cream,Class II,Midwest,2.2606,2.4564,Dollars per Pound,,
10/04/2004,10/04/2004,10/08/2004,2004,10,Cream,Class II,Midwest,2.3248,2.5036,Dollars per Pound,,
10/11/2004,10/11/2004,10/15/2004,2004,10,Cream,Class II,Midwest,2.1948,2.3299,Dollars per Pound,,
10/18/2004,10/18/2004,10/22/2004,2004,10,Cream,Class II,Midwest,2.24,2.3242,Dollars per Pound,,
